0.8262307643890381,0.84678571
0.5887882709503174,0.62428571
0.1286558359861374,0.095
0.07761520147323608,0.048
0.04448728263378143,0.035
0.1639263927936554,0.14285714
0.8928475975990295,0.92857143
1.029159665107727,1.03571429
1.1504838466644287,1.14285714
1.4376661777496338,1.46178571
1.334723711013794,1.35
1.091461181640625,1.07785714
0.8637024760246277,0.85
0.8149337768554688,0.82142857
0.6302452683448792,0.64
0.21102066338062286,0.18
0.011741764843463898,0.07107143
0.2879560589790344,0.23214286
0.6627402305603027,0.71428571
0.9017112255096436,0.88
1.0467606782913208,1.01071429
1.1529569625854492,1.1
1.1929383277893066,1.14642857
1.2553026676177979,1.24107143
1.2146490812301636,1.21
1.1116185188293457,1.13
1.0584871768951416,1.10178571
0.2450444996356964,0.27142857
0.669754147529602,0.66071429
0.9293573498725891,0.93214286
0.9901694655418396,1.00071429
1.025184988975525,1.04
1.0286962985992432,1.05357143
1.0205551385879517,1.04
0.23931105434894562,0.23214286
0.3576865792274475,0.34535714
0.4408034086227417,0.41785714
0.740008533000946,0.74392857
0.49570590257644653,0.50678571
0.12583504617214203,0.11428571
0.20328250527381897,0.225
0.740008533000946,0.74357143
0.7027186155319214,0.74607143
0.6790603995323181,0.71392857
0.6523962020874023,0.6775
0.23562903702259064,0.25392857
0.19870728254318237,0.21428571
0.14902617037296295,0.162
1.2094707489013672,1.25392857
1.147423267364502,1.15392857
0.5106276273727417,0.52464286
0.599482536315918,0.62571429
0.29711833596229553,0.35714286
0.24667127430438995,0.24285714
0.4962584376335144,0.51785714
0.4415269196033478,0.44
0.3930670917034149,0.405
0.20002901554107666,0.191
0.18824727833271027,0.18571429
0.1271257847547531,0.12142857
0.07720259577035904,0.07142857
1.0968176126480103,1.10714286
1.2031530141830444,1.19285714
1.192685842514038,1.19
0.8609188199043274,0.86
0.6939852833747864,0.68
0.4489438533782959,0.41
0.3840078115463257,0.34
0.2722446024417877,0.27
0.8200253248214722,0.84
0.7661861181259155,0.78
0.34815123677253723,0.36071429
0.23976008594036102,0.25535714
0.38605818152427673,0.4
0.3893047571182251,0.39285714
0.3071359694004059,0.275
0.2695656716823578,0.258
1.1192396879196167,1.135
1.0310310125350952,1.07
0.9724543690681458,1.04142857
0.8187435269355774,0.88928571
0.5202898383140564,0.51071429
0.24163812398910522,0.25
0.12348604947328568,0.14285714
0.11776519566774368,0.125
1.059926986694336,1.05
0.8899975419044495,0.85
1.091461181640625,1.07785714
1.3906508684158325,1.41821429
1.1068708896636963,1.1
0.34957629442214966,0.33142857
0.24555151164531708,0.22642857
0.8624725341796875,0.862
0.8182993531227112,0.81
0.643637478351593,0.61428571
0.3901224136352539,0.39285714
0.5157802104949951,0.5275
0.15980105102062225,0.15857143
1.0625925064086914,1.05
0.8810431957244873,0.88
0.7221513986587524,0.7
0.6435527205467224,0.65
0.16065002977848053,0.16071429
0.15475380420684814,0.16678571
0.868641197681427,0.83928571
0.46430516242980957,0.46428571
0.3625848591327667,0.34892857
0.2895481586456299,0.29
0.23467034101486206,0.23928571
0.5893985629081726,0.6
0.6606924533843994,0.66928571
0.758467435836792,0.78571429
0.8940847516059875,0.82
0.05437735840678215,0.04
0.0990106463432312,0.1
1.4361506700515747,1.45
0.19868169724941254,0.17964286
1.3088586330413818,1.35
