,loss,mae,mse,val_loss,val_mae,val_mse,epoch
18,0.0009259519283659756,0.04635660896077752,0.004025321371790778,0.0012324374401941895,0.06176555494777858,0.005357682850948186,18
19,0.0009079757146537304,0.04644254171289503,0.003947174726135563,0.0006067987997084856,0.03610384169965982,0.0026378909120627213,19
20,0.0010273066582158208,0.050248348619788885,0.004465933187262272,0.0007934095920063555,0.04826107945293188,0.003449130013609829,20
21,0.0010294676758348942,0.049876628397032614,0.004475327617081348,0.0007323227473534644,0.04561645017005503,0.003183571755363664,21
22,0.001167007372714579,0.05326811570674181,0.005073243625849136,0.000825424853246659,0.042613033102825285,0.0035883075576552074,22
23,0.000913178373593837,0.04636625586077571,0.003969791855146468,0.000919292273465544,0.0520422797743231,0.003996370353516249,23
24,0.0008179363794624805,0.04479448691010475,0.003555753477208782,0.000507121323607862,0.03707443091087043,0.002204570496021188,24
25,0.0010732978116720915,0.05327223233878613,0.004665867079346208,0.0013588498113676906,0.06278631269931793,0.005907225871222908,25
26,0.0013636982766911387,0.06063655307516456,0.005928303240888636,0.0006060851155780256,0.04249385272152722,0.002634788366568682,26
27,0.0014579083072021604,0.06101250643841922,0.006337855440776911,0.00049084477359429,0.032232085182331505,0.0021338126708884374,27
28,0.0010413083946332335,0.05196442882530391,0.004526801885859458,0.0008880278910510242,0.05115467953495681,0.0038604570486742884,28
29,0.0005963301518931985,0.0375645936280489,0.00259238134456391,0.000637463410384953,0.04266349679790437,0.0027711968742107273,29
30,0.0006292983307503164,0.03838403642177582,0.002735701435896044,0.0009338028612546623,0.05602520671673119,0.004059451143517799,30
31,0.0007567627471871674,0.04448901727795601,0.0032898179336407337,0.0007278541452251375,0.04566531769931316,0.0031641457364763484,31
32,0.0007725802133791149,0.042246784893795845,0.0033585800181070227,0.0005334724555723369,0.03805839140899479,0.0023191247956754523,32
33,0.000616726465523243,0.039989810306578874,0.0026810487090842797,0.0012834344524890184,0.05862194714136421,0.005579378337721573,33
34,0.0009545892244204879,0.04788066769950092,0.004149814141131356,0.0012243782402947545,0.062133760498836635,0.005322647695665364,34
35,0.000939929683227092,0.04886298542842269,0.004086085817166895,0.0008146336185745895,0.04515886321663856,0.00354139563250792,35
36,0.0005751218996010721,0.03813529475592077,0.0025001842999932706,0.00044448068365454674,0.032752965353429316,0.001932257540000137,36
37,0.0005365134566091001,0.035846723075956106,0.002332344711407495,0.00039964247844181955,0.030077832215465606,0.001737335773344239,37
38,0.0005473718047142029,0.036871488718315956,0.0023795483937487007,0.0003520714526530355,0.029968267665244637,0.0015305338207595924,38
39,0.000533229555003345,0.0357121635787189,0.0023180688522494164,0.0003563748032320291,0.030866718725301324,0.0015492414539803577,39
40,0.00040656368946656585,0.03130091272294521,0.0017674238349412916,0.00034575702738948166,0.032158150859177115,0.0015030835933932394,40
41,0.0003485356573946774,0.028372804778628052,0.0015151629232175764,0.00031154268071986735,0.02904922956135124,0.0013543461301924254,41
42,0.0004139168013352901,0.03017807608935982,0.0017993894666848064,0.0004361213359516114,0.03402524155564606,0.0018959175746822439,42
43,0.0003425481263548136,0.027717741820961237,0.0014891337785928045,0.00030660562333650887,0.02700657615903765,0.0013328836309090548,43
44,0.0003464802575763315,0.02917686845641583,0.0015062276377422676,0.0004039348859805614,0.03350588570348918,0.001755995834706846,44
45,0.00043669072329066694,0.03424956304952502,0.0018983928295572695,0.0003264457918703556,0.027729283925145863,0.0014191333075636067,45
46,0.00036886302405036986,0.03021243249066174,0.001603530559727369,0.0003171883581671864,0.02777689704671502,0.0013788891603333468,46
47,0.0003502282779663801,0.029144562603905796,0.0015225211256823968,0.000651981623377651,0.04187969005666673,0.0028343108126879088,47
48,0.0004217409004922956,0.032037725779227914,0.0018334025861426197,0.0004775184206664562,0.03885370918549597,0.002075880016281735,48
49,0.0004477819602470845,0.03338380037806928,0.001946608932135132,0.0004051741270814091,0.03471175597049296,0.0017613830946014786,49
50,0.00030135648557916284,0.026776479729451238,0.0013100644480218762,0.0004049518902320415,0.032349793673492964,0.0017604169810139865,50
51,0.00028315011877566576,0.025096532679162918,0.0012309172750945435,0.0004318211867939681,0.03339090739376843,0.0018772238587604077,51
52,0.0003693013568408787,0.02888333899900317,0.001605436090992589,0.00032554552308283746,0.030643597268499433,0.001415219636583788,52
53,0.00028841436142101884,0.026638096813112497,0.0012538021223284885,0.00025665483553893864,0.02344993423204869,0.0011157363174257625,53
54,0.00029735988937318325,0.02607371238525957,0.0012926903450803365,0.0003164697263855487,0.029737509079277514,0.0013757651062864169,54
55,0.00033070758217945695,0.027789256651885808,0.0014376602689400897,0.0004339258011896163,0.034419568302109835,0.0018863730910765298,55
56,0.0003411333600524813,0.02896888533141464,0.001482983471154148,0.0005796244950033724,0.03997806237079203,0.0025197580952910355,56
57,0.000512586731929332,0.03653418897651136,0.00222832985571149,0.00032881833612918854,0.029051097580231725,0.0014294472912792116,57
58,0.0005243225023150444,0.03698719326406717,0.0022793478901265186,0.00028672267217189074,0.027870820336975157,0.0012464479685324477,58
59,0.0002958844415843487,0.027298732758499682,0.00128627624156652,0.0002817839849740267,0.025597938462160526,0.0012249783840787131,59
60,0.0005708154640160501,0.03645991095341742,0.0024814632555571732,0.0007280861027538776,0.04750393372960388,0.003165154108044226,60
61,0.0018625559750944376,0.06955721704289317,0.008096949898829916,0.001056613284163177,0.0572140512149781,0.004593335684246267,61
62,0.0010305801406502724,0.05200131540186703,0.00448016375193838,0.00036578430444933474,0.032463696221821006,0.0015901466729097591,62
63,0.0005636770511046052,0.038530794354155656,0.002450430968488217,0.0005073124775663018,0.03720129696652293,0.0022054014852881665,63
64,0.0004625373985618353,0.03422551958821714,0.002010754142462974,0.00027335266349837184,0.027339759268797934,0.0011883255325767096,64
65,0.00031665380811318755,0.027867928985506295,0.0013765653509748518,0.0003432290686760098,0.030427808077074587,0.0014920939880750665,65
66,0.0003248759312555194,0.02798013827763498,0.0014123087702522753,0.0003869282954838127,0.03333699504844844,0.0016820643593346177,66
67,0.0004418700118549168,0.03273713185451925,0.0019209083622859907,0.0003404817543923855,0.02866532643791288,0.001480150794738438,67
68,0.0003913047257810831,0.030927106998860837,0.001701089686533669,0.0002448470040690154,0.025626096613705157,0.0010644050172639254,68
69,0.00027632463024929166,0.025822021113708616,0.0012012453407354768,0.0002483324205968529,0.02470991879235953,0.0010795569071291539,69
70,0.0003024682227987796,0.025426979782059787,0.0013148974198564246,0.000831348414067179,0.04421629428863525,0.003614058609343192,70
71,0.0003143550711683929,0.02631778594572097,0.0013665722242600167,0.0003409793134778738,0.02997679220046848,0.0014823137960338498,71
72,0.0002456441870890558,0.025040519298054276,0.0010678705512182204,0.0002544528106227517,0.024818025045096875,0.0011061636196594918,72
73,0.0001898743794299662,0.021508048991672694,0.0008254266491174348,0.0003088052908424288,0.0250287247588858,0.0013424460804824776,73
74,0.0002098919649142772,0.02252003171481192,0.0009124475971744687,0.0002014456404140219,0.02218198826070875,0.0008757295241488464,74
75,0.00019250654440838844,0.02130967393051833,0.0008368692625157564,0.00034117457107640803,0.028661978761665523,0.0014831626247476378,75
76,0.00020030862651765347,0.021789422733709214,0.0008707866689132061,0.00028086596284992993,0.028843943607062102,0.0012209875353502867,76
77,0.00018689784337766469,0.021072012218646706,0.0008124869771774683,0.00036705288221128285,0.03288926859386265,0.001595661465870944,77
78,0.0001922687515616417,0.02140899350401014,0.0008358355235075578,0.00030839693499729037,0.03045283991843462,0.0013406708657435957,78
79,0.00017130914784502238,0.020214824569411576,0.0007447194102405774,0.00018368718156125396,0.021980696604587138,0.0007985295078626223,79
80,0.00015579498722217977,0.019939819956198333,0.0006772758633269404,0.00023489429440815002,0.02476121552288532,0.00102113834900847,80
81,0.00016179768135771155,0.020464212857186793,0.0007033709253402776,0.0002356019103899598,0.023584878207184374,0.001024214514894993,81
82,0.00023100739053916186,0.023876834800466894,0.0010042411033366078,0.00027046914328821003,0.02558947218116373,0.0011757902214310889,82
83,0.00027051783399656415,0.026283468380570413,0.0011760018908957136,0.00033122775494121015,0.028806829839013517,0.0014399215769743024,83
84,0.00017949819448404014,0.020993429208174347,0.0007803190385158814,0.00019475135195534676,0.02175812467932701,0.0008466279460040823,84
85,0.00018002776778303087,0.020772968027740715,0.0007826212128005863,0.0004531803133431822,0.03579576616175473,0.0019700767876733153,85
86,0.00035101926187053323,0.031200297963805496,0.0015259597106851287,0.0002449177554808557,0.024771260493434966,0.0010647125895702628,86
87,0.00023378137848339975,0.024755085236392915,0.0010163002530774975,0.00040440462180413306,0.033573557697236536,0.0017580378820224723,87
88,0.0002386102278251201,0.02372644957154989,0.0010372923476570576,0.00030755766783840954,0.027329797795973717,0.00133702238256883,88
89,0.00017461190873291343,0.020732644451782106,0.0007590772549414396,0.00023315112048294395,0.0247977215051651,0.001013560379741466,89
90,0.00015294917102437466,0.01928584246896207,0.0006649044600064371,0.0007754820981062949,0.04858480595983565,0.0033711951639401375,90
91,0.00027911391225643456,0.027408926454372703,0.0012133709772089787,0.00019728294864762574,0.02345037890598178,0.0008576333664346748,91
92,0.00015530984092038125,0.019417098951525987,0.0006751668231951044,0.0005054021603427827,0.03559886299073696,0.0021970969064961537,92
93,0.00024607492377981544,0.024917577635496853,0.001069743060528708,0.00020240044977981597,0.022240549293346703,0.0008798802952940605,93
94,0.00014224309416022152,0.01880242947489023,0.000618362735010669,0.0001806750224204734,0.02244059819262475,0.0007854349743418425,94
95,0.000138150600832887,0.018526778239756823,0.0006005717457057472,0.000404891005018726,0.035666503915563225,0.0017601522992925312,95
96,0.00025476323207840323,0.026187900379300116,0.0011075130915720365,0.0002747457765508443,0.02746882345061749,0.0011943817084662442,96
97,0.00024188600946217775,0.025359028168022633,0.0010515329074842156,0.0003370883932802826,0.02890229880809784,0.0014653990904778765,97
98,0.00017501287220511585,0.021180545669049023,0.0007608203333718847,0.00024288702115882188,0.025102855204604566,0.0010558845305571594,98
99,0.00016272604989353567,0.020712719564326108,0.0007074067522484256,0.00022420020832214504,0.022748417411930857,0.000974648750623237,99
100,0.00029394333250820637,0.027562232161872088,0.0012778378036629875,0.00028132752049714327,0.026685074963606895,0.0012229940302931936,100
101,0.00024055650283116847,0.0251604259153828,0.0010457532430202263,0.00020158330153208226,0.02166140130255371,0.0008763279680028063,101
102,0.0002094466908602044,0.02304126917850226,0.0009105118906747521,0.00023739041353110224,0.023538554445840416,0.0010319895404627458,102
103,0.0001907776022562757,0.02307013414800167,0.0008293531619685382,0.0002480731054674834,0.025999240181408822,0.0010784296059158805,103
104,0.0001322997995885089,0.018637436027638614,0.0005751369962661556,0.00017251685494557023,0.021083663064055146,0.0007499695847407565,104
105,0.00011364848614903167,0.016872418387793003,0.0004940555401992242,0.00037156770122237504,0.030145869269035758,0.0016152883999464393,105
106,0.00013711756037082523,0.018094096910208465,0.0005960808863830607,0.00018277745402883738,0.021143670743331313,0.0007945747175905126,106
107,0.00019003672059625387,0.02197203614283353,0.0008261323826940497,0.0006061045569367707,0.03936073844321072,0.0026348728825294526,107
108,0.0003171362623106688,0.028406770876608787,0.0013786626879234971,0.00021431939967442304,0.024819929958321153,0.0009316946522496437,108
109,0.0001689548371359706,0.02011274568736553,0.0007344846918684197,0.0003664757532533258,0.032183054541237655,0.0015931525564366893,109
110,0.00019252405036240816,0.02304815482813865,0.0008369453648367198,0.00031918453169055283,0.027928138612769545,0.0013875669757784635,110
111,0.00015365138824563473,0.01972215303685516,0.0006679571562661294,0.00016064113879110664,0.018577453591860832,0.0006983431745811686,111
112,0.0002760342031251639,0.0263400565367192,0.0011999827886807906,0.0002711193519644439,0.026753820776939392,0.0011786168248436298,112
113,0.0003936451394110918,0.031101310439407826,0.0017112639911763836,0.00033272476866841316,0.028364132666029034,0.0014464294324745424,113
114,0.000489797443151474,0.03620208939537406,0.0021292596898041666,0.00046875255065970123,0.03488560211844742,0.0020377728070416195,114
115,0.00042120335274375975,0.033282368117943405,0.001831065745131491,0.0004891389398835599,0.03308572126552463,0.002126397027935309,115
116,0.000598471611738205,0.04038287099450827,0.002601690752338618,0.0005555084790103137,0.04101372543722391,0.0024149203476656112,116
117,0.00024656247114762664,0.025252566626295447,0.0010718625386347412,0.0002655185526236892,0.025043222294189035,0.0011542688899295172,117
118,0.00032357388408854604,0.02929472452495247,0.0014066484782568295,0.00018425198504701257,0.02102347091306001,0.0008009848356959992,118
119,0.0001941324444487691,0.021768761901184916,0.0008439374158188002,0.0002675119321793318,0.024526961683295666,0.0011629345593682956,119
120,0.00012833498476538807,0.01748527227435261,0.0005579010541467141,0.00027668490656651556,0.02655690401326865,0.0012028115429486206,120
121,0.00017571945500094444,0.021218026438727975,0.0007638920077664807,0.00027636546292342246,0.02290463000535965,0.0012014228495572752,121
122,0.00023165835591498762,0.024099000887945293,0.001007070996292532,0.00031015116837807,0.029777230694890022,0.0013482969129523553,122
123,0.00015378881653305143,0.019840308143757285,0.0006685545879528945,0.0002036012156167999,0.021932504824362695,0.0008851002945597429,123
124,9.705468255560845e-05,0.015356653109192847,0.00042191854237280495,0.00027820662944577634,0.02627018447499722,0.001209426814692415,124
125,0.0001323671021964401,0.018579230345785618,0.0005754295758459193,0.00017643631144892424,0.019087481000460683,0.0007670083440385497,125
126,0.00011603033635765314,0.016425709440372884,0.0005044099789723986,0.00024186728114727885,0.024072099085897206,0.0010514514912854792,126
127,0.00012975072604604065,0.01809140944853425,0.0005640556000354991,0.0003611149440985173,0.032897548461332915,0.0015698479128586768,127
128,0.00015466922195628285,0.020697119082324206,0.0006723819084189017,0.00017871979798655957,0.019713620734401048,0.0007769351738021214,128
129,0.00014471235044766217,0.01900409784168005,0.0006290971476748382,0.00030089940992183983,0.02493927927687764,0.00130807743729747,129
130,0.00011075675138272345,0.01694487499538809,0.00048148451852975994,0.0002674983988981694,0.026237682499922813,0.0011628757271500945,130
131,0.00010906071111094207,0.01592349586542696,0.0004741114498592651,0.00021307077258825302,0.02019842406269163,0.0009262665893649682,131
