1.2557051181793213,1.22
0.8923007845878601,0.905
0.3407767415046692,0.41
0.6402091979980469,0.75
2.487339496612549,2.555
1.3031810522079468,1.395
0.7699902653694153,0.775
0.3025674521923065,0.36
-0.023220693692564964,0.105
0.0383964404463768,0.11
0.24292533099651337,0.275
1.694614291191101,1.83
1.0155404806137085,1.015
0.8605486154556274,0.9
0.1530236154794693,0.15
0.1919800192117691,0.18
0.8076980710029602,0.92
0.6388242244720459,0.68
0.2800525724887848,0.215
1.6835635900497437,1.62
2.032898187637329,1.9
1.7349268198013306,1.83
0.928463876247406,0.98
0.8251954913139343,0.885
0.22767329216003418,0.235
0.13670523464679718,0.195
0.9284502267837524,0.955
0.1906067430973053,0.245
3.2862887382507324,3.245
1.723720908164978,1.725
0.7022866606712341,0.705
0.3407767415046692,0.41
0.23648914694786072,0.295
1.655592918395996,1.625
0.7895867824554443,0.75
0.2527347207069397,0.295
2.8069815635681152,2.8
3.4863321781158447,3.425
3.33402419090271,3.25
2.8876614570617676,2.85
3.3522746562957764,3.285
1.3397184610366821,1.275
1.5529295206069946,1.65
1.723720908164978,1.725
0.7548554539680481,0.67
0.8451170921325684,0.765
0.8977216482162476,0.835
0.670808732509613,0.67
0.6995037794113159,0.71
3.5315871238708496,3.5
3.483032703399658,3.485
1.3297648429870605,1.35
0.2317490130662918,0.25
0.2108277827501297,0.225
0.0060007404536008835,0.05
-0.006372163072228432,0.035
2.5588200092315674,2.555
2.428785800933838,2.345
1.6787313222885132,1.645
0.383105993270874,0.385
2.6220600605010986,2.65
2.4688329696655273,2.5
1.8402669429779053,1.84
1.1234291791915894,1.25
0.43799665570259094,0.5
0.9812549352645874,0.975
1.1623164415359497,1.15
1.595900297164917,1.55
1.781564474105835,1.745
1.8290835618972778,1.875
1.5252864360809326,1.55
1.7355636358261108,1.725
1.5819472074508667,1.645
1.694614291191101,1.83
1.8770523071289062,1.95
1.9149686098098755,2.0
1.56532621383667,1.7
0.6377559900283813,0.7
2.4568138122558594,2.495
0.689773440361023,0.67
0.383105993270874,0.385
0.22432160377502441,0.24
0.9812549352645874,0.975
1.595900297164917,1.55
1.6970031261444092,1.72
0.8961425423622131,1.005
0.6630683541297913,0.78
1.3596807718276978,1.38
1.5020289421081543,1.525
3.3714563846588135,3.41
3.0773229598999023,3.12
0.17915533483028412,0.15
0.20941466093063354,0.25
0.17372415959835052,0.205
0.0806572437286377,0.12
0.10156017541885376,0.09
2.0079593658447266,1.91
2.1552622318267822,2.15
1.246476411819458,1.28
0.503361701965332,0.54
1.2070589065551758,1.235
1.4787931442260742,1.5
1.4221123456954956,1.4
0.18982967734336853,0.175
0.10955201089382172,0.14
2.056821346282959,2.23
0.11969262361526489,0.125
2.6463353633880615,2.7
0.6431174278259277,0.685
0.46489542722702026,0.545
2.0079593658447266,1.91
2.079699754714966,2.015
2.373072624206543,2.405
2.343841075897217,2.355
1.7942663431167603,1.81
1.6007883548736572,1.615
0.8405728340148926,0.825
0.15506766736507416,0.135
1.3245466947555542,1.3
0.1480947881937027,0.15
-0.018592970445752144,0.045
0.5140814185142517,0.575
0.5098780393600464,0.56
0.13860994577407837,0.185
-0.06701762974262238,0.055
-0.12958098948001862,0.045
0.10715795308351517,0.1
0.4084077477455139,0.19
1.7349268198013306,1.83
1.4493314027786255,1.365
0.14983925223350525,0.14
0.2821557819843292,0.335
0.5327350497245789,0.935
0.14573617279529572,0.14
0.17919284105300903,0.295
1.9715290069580078,2.04
