,0,1,2,3,4
57,0.43500000000000005,0.27358716487884527,1.0,0.9115982055664062,0.5305643081665039
58,0.43999999999999995,0.2946727299690246,1.0,0.6502254605293274,0.5001286864280701
59,0.44499999999999995,0.4396703910827636,1.0,0.9438244700431824,0.5125389099121094
60,0.44999999999999996,0.2873141288757324,1.0,0.8838183879852295,0.46352076530456543
61,0.49794255386042025,0.36308609138178255,1.0,0.6049252152442932,0.5115522742271423
62,0.5341470984807897,0.4946441797605443,1.0,0.9163010120391846,0.5899141430854797
63,0.5497494986604055,0.28787890582784015,1.0,0.7843356728553772,0.46339693665504456
64,0.5409297426825681,0.35787043772994664,1.0,0.5006786584854126,0.49739399552345276
65,0.5098472144103956,0.537447204778285,1.0,1.0,0.5171598196029663
66,0.4641120008059867,0.21677921925271826,1.0,1.0,0.5264813303947449
67,0.41492167723103796,0.21210146558209692,1.0,0.6200613379478455,0.498246967792511
68,0.3743197504692071,0.41591711680221494,1.0,1.0,0.5163800716400146
69,0.35224698823349027,0.24052115124122647,1.0,1.0,0.5247527360916138
70,0.3541075725336861,0.26342703292568437,1.0,0.822336733341217,0.49873608350753784
71,0.3794459674429608,0.3586057398390484,1.0,0.8354437947273254,0.5025184154510498
72,0.42205845018010735,0.36937906046491265,1.0,0.7596942782402039,0.5065824389457703
73,0.47151199880878153,0.4160510391358537,1.0,0.7305843830108643,0.4902331531047821
74,0.5156986598718789,0.4358792786348489,1.0,0.7010390162467957,0.48359453678131104
75,0.5437999976774739,0.4410707367559956,1.0,0.6261692047119141,0.48846566677093506
76,0.5489358246623381,0.4624204874335631,1.0,0.7285236120223999,0.5285803079605103
77,0.529848711262349,0.3548509941202439,1.0,0.6236799955368042,0.5254412889480591
78,0.4912118485241756,0.39759977367218585,1.0,0.693659245967865,0.445473313331604
79,0.442484887953819,0.3819436753950727,1.0,0.9311174154281616,0.5193877220153809
80,0.39559788891106296,0.23841060587196994,1.0,0.9047011733055115,0.48058855533599854
81,0.3620304240028329,0.2696847690383859,1.0,0.7145976424217224,0.4952106773853302
82,0.3500009793449296,0.38781711642035377,1.0,0.8977242112159729,0.49343258142471313
83,0.3624547825311571,0.31540090899218615,1.0,0.9141965508460999,0.4918517470359802
84,0.39634270819995643,0.33117483410213233,1.0,0.7529080510139465,0.4979023337364197
85,0.44336781026487987,0.42117411018973033,1.0,0.8343309760093689,0.49475011229515076
86,0.49201670368266404,0.3775926240260631,1.0,0.7188044190406799,0.4964292347431183
87,0.5303784426551621,0.4349979277950089,1.0,0.6294916272163391,0.46991851925849915
88,0.549060735569487,0.48378545390177763,1.0,0.772051990032196,0.5222513675689697
89,0.5434895055524682,0.3460008399717187,1.0,0.6264694929122925,0.44214683771133423
90,0.5150287840157116,0.45294646356397517,1.0,0.731116771697998,0.527597188949585
91,0.4706467481937796,0.32848773325351777,1.0,0.853717029094696,0.5206617116928101
92,0.42120966833349344,0.2652513138603794,1.0,0.6361687183380127,0.5013183951377869
93,0.3788214657630876,0.4000628922309831,1.0,1.0,0.5477491617202759
94,0.35386025081204425,0.23233442674206745,1.0,1.0,0.4494137167930603
95,0.3524373994531842,0.2686620579424115,1.0,0.8003937005996704,0.5077968835830688
96,0.37490127532283235,0.36322195379535127,1.0,0.8750035166740417,0.48818856477737427
97,0.4157519381530387,0.3544288020618064,1.0,0.7938879132270813,0.49997425079345703
98,0.4649877209662952,0.39716887068744083,1.0,0.6916008591651917,0.4945445954799652
99,0.5105539869719601,0.4593211721831417,1.0,0.7888691425323486,0.4999086856842041
100,0.5412945250727628,0.381640563414285,1.0,0.6119455099105835,0.49498775601387024
101,0.5496829794278799,0.4730248199334799,1.0,0.7148677706718445,0.5381014347076416
102,0.5336655638536055,0.36113103845916583,1.0,0.681011974811554,0.4343782961368561
103,0.4971639003094196,0.40695936339459415,1.0,0.6413249373435974,0.5108156800270081
104,0.44911486907095954,0.3861446182260041,1.0,1.0,0.5656167268753052
105,0.401282548753949,0.20550185426923828,1.0,0.9648206830024719,0.5557563900947571
106,0.36537795958248287,0.22975638208118587,1.0,0.7034357190132141,0.4914165139198303
107,0.35019179720206034,0.39306529897970927,1.0,1.0,0.4979144036769867
108,0.3594421637993376,0.27384357580953045,1.0,1.0,0.5048597455024719
109,0.39086424701348754,0.2951740562214038,1.0,0.8171446919441223,0.49183666706085205
110,0.4367648249902227,0.3834777063168981,1.0,0.7803705930709839,0.506274938583374
111,0.48590583540221677,0.40299395657798276,1.0,0.6691130995750427,0.4939599335193634
112,0.5262558450479602,0.4672687639970874,1.0,0.7772549986839294,0.48982784152030945
113,0.5479357643103917,0.38363576960328416,1.0,0.5860798358917236,0.4805895984172821
114,0.5456375928404502,0.49297530965830605,1.0,0.7981375455856323,0.5217651724815369
115,0.5199240031655097,0.3114263894970679,1.0,0.6905032992362976,0.5884542465209961
116,0.47709057883078687,0.31713007048422925,1.0,0.4944850504398346,0.49702656269073486
117,0.4276244359813203,0.5258529203734865,1.0,1.0,0.5737883448600769
118,0.3836366115787032,0.2071883856036666,1.0,1.0,0.5889430046081543
119,0.35589685916570457,0.21943448364404472,1.0,0.7490252256393433,0.5024088025093079
120,0.55,0.5689744830131531,1.0,0.9596472382545471,0.4822131097316742
121,0.55,0.28154196143150334,1.0,0.49952268600463867,0.5061304569244385
122,0.55,0.5605908513069153,1.0,1.0,0.6276596784591675
123,0.55,0.2363508820533753,1.0,0.9609813690185547,0.4727206826210022
124,0.55,0.28221045732498173,1.0,0.4997779428958893,0.49945998191833496
125,0.55,0.5672695517539978,1.0,1.0,0.6452847719192505
126,0.55,0.2304866194725037,0.991969108581543,0.9659085869789124,0.5096780061721802
127,0.55,0.2714879095554352,1.0,0.5015386343002319,0.5139684081077576
128,0.55,0.5501828670501709,1.0,1.0,0.44106435775756836
129,0.55,0.27052705287933354,1.0,0.7645286917686462,0.5542796850204468
130,0.55,0.3405187606811524,1.0,0.4999266266822815,0.5075634121894836
131,0.55,0.5586799263954163,1.0,1.0,0.45117291808128357
132,0.55,0.2699911773204804,1.0,0.8075902462005615,0.482364296913147
133,0.55,0.34633948206901555,1.0,0.4950713813304901,0.4930601716041565
134,0.55,0.5791785001754761,1.0,1.0,0.5579046607017517
135,0.55,0.2551284313201905,1.0,0.9525918364524841,0.4925590753555298
136,0.55,0.28279821872711186,1.0,0.5023099184036255,0.5117483139038086
137,0.55,0.5518631219863892,1.0,0.9926478266716003,0.46163517236709595
138,0.55,0.2716918766498566,1.0,0.8139171004295349,0.5339253544807434
139,0.55,0.3274938344955445,1.0,0.5010937452316284,0.48638010025024414
140,0.55,0.580112624168396,1.0,1.0,0.5060648918151855
141,0.55,0.26363097429275517,0.9900781512260437,0.8879135847091675,0.4916573166847229
142,0.55,0.30292098522186284,1.0,0.49859189987182617,0.4768320918083191
143,0.55,0.5923182845115662,1.0,1.0,0.5315210819244385
144,0.55,0.2604418575763703,0.9754778146743774,0.9584112167358398,0.4688779413700104
145,0.55,0.27360715270042424,1.0,0.4988931715488434,0.4840587079524994
146,0.55,0.5847028970718384,1.0,1.0,0.4746708571910858
147,0.55,0.26754086017608647,1.0,0.8907371163368225,0.575843334197998
148,0.55,0.2851034283638001,1.0,0.5038854479789734,0.5016224980354309
149,0.55,0.5609822154045105,1.0,1.0,0.5199010372161865
150,0.55,0.262235301733017,1.0,0.898377537727356,0.5188776850700378
151,0.55,0.2968627989292145,1.0,0.5045291185379028,0.4867904484272003
152,0.55,0.5762604951858521,1.0,1.0,0.637647807598114
153,0.55,0.2330985546112061,1.0,0.996493399143219,0.4615921974182129
154,0.55,0.2702643156051636,1.0,0.5028867125511169,0.5057996511459351
155,0.55,0.5576252222061158,1.0,1.0,0.44552505016326904
156,0.55,0.2702923893928528,1.0,0.7885205745697021,0.495006263256073
157,0.55,0.3529512763023377,1.0,0.5043289661407471,0.4863467812538147
158,0.55,0.5769178152084351,1.0,1.0,0.6072261333465576
159,0.55,0.2421434104442597,1.0,0.9845595359802246,0.4312230944633484
160,0.55,0.2771107137203217,1.0,0.4929831922054291,0.49877020716667175
161,0.55,0.5749273777008057,1.0,1.0,0.49811649322509766
162,0.55,0.26456667780876164,1.0,0.9074510335922241,0.5878871083259583
163,0.55,0.27585454583168034,1.0,0.4999397099018097,0.4950990378856659
164,0.55,0.5717719674110413,1.0,1.0,0.3404737710952759
165,0.55,0.27104603052139287,1.0,0.7220252156257629,0.6219653487205505
166,0.55,0.3263520479202271,1.0,0.4989282786846161,0.5002802610397339
167,0.55,0.5672531008720398,1.0,1.0,0.4625369608402252
168,0.55,0.2688559770584107,1.0,0.8510833382606506,0.6171843409538269
169,0.55,0.28119893670082097,1.0,0.49743205308914185,0.5015833973884583
170,0.55,0.567371416091919,1.0,0.9888205528259277,0.45772644877433777
171,0.55,0.27354096174240117,1.0,0.8472618460655212,0.6341461539268494
172,0.55,0.2749807417392731,1.0,0.5058671832084656,0.4957575500011444
173,0.55,0.5651256322860718,1.0,1.0,0.5652217268943787
174,0.55,0.2534384608268738,1.0,0.9082059860229492,0.48609989881515503
175,0.55,0.3006523728370667,1.0,0.5003924369812012,0.49548467993736267
176,0.55,0.5708620429039002,1.0,1.0,0.5820419788360596
177,0.55,0.2489965438842774,0.9859839677810669,0.9508249163627625,0.47265928983688354
178,0.55,0.2803931117057801,1.0,0.5009810924530029,0.5035880208015442
179,0.55,0.5617974877357483,1.0,1.0,0.4461699426174164
180,0.65,0.3702579975128174,1.0,0.7960031628608704,0.534945011138916
181,0.65,0.33352949619293215,1.0,0.49912118911743164,0.5685672760009766
182,0.65,0.4900361239910126,1.0,0.5018818378448486,0.5380252003669739
183,0.65,0.5251587271690369,1.0,0.827583909034729,0.4676576256752014
184,0.65,0.3393139481544495,1.0,0.5034732818603516,0.7145969867706299
185,0.65,0.32729833722114565,1.0,0.4992576241493225,0.399924099445343
186,0.65,0.656116271018982,1.0,1.0,0.6829368472099304
187,0.65,0.2174840807914734,0.9624277353286743,0.9236454367637634,0.5490767359733582
188,0.65,0.264422082901001,1.0,0.4986061453819275,0.6261295080184937
189,0.65,0.41946386694908144,1.0,0.49626678228378296,0.4496310353279114
190,0.65,0.6212528586387634,1.0,0.9752949476242065,0.9651950597763062
191,0.65,0.14237942695617678,1.0,1.0,0.5613915324211121
192,0.65,0.2543827533721924,1.0,0.49641507863998413,0.4143214523792267
193,0.65,0.6494719028472901,1.0,0.8123502135276794,0.508706271648407
194,0.65,0.33488219380378725,0.9230743646621704,0.6215733885765076,0.5098646283149719
195,0.65,0.3994727373123169,1.0,0.4973948895931244,0.4992700219154358
196,0.65,0.5698111891746521,1.0,0.613090991973877,0.5087261199951172
197,0.65,0.45453798174858095,1.0,0.6369383335113525,0.5032318234443665
198,0.65,0.4409214198589325,1.0,0.49128082394599915,0.6749403476715088
199,0.65,0.3646550714969635,1.0,0.5146474242210388,0.4296605885028839
200,0.65,0.6162356972694397,1.0,0.9277313947677612,0.32773521542549133
201,0.65,0.30189605951309206,1.0,0.5069977045059204,0.5711572170257568
202,0.65,0.48463343977928164,1.0,0.49908024072647095,0.5884735584259033
203,0.65,0.4647406876087189,1.0,0.6889891028404236,0.4674834907054901
204,0.65,0.4268571972846985,1.0,0.5323526859283447,0.663117527961731
205,0.65,0.3747438132762909,1.0,0.5108872056007385,0.42450007796287537
206,0.65,0.6244586944580078,1.0,0.9270212054252625,0.231756329536438
207,0.65,0.26566206812858584,0.9146932363510132,0.4963941276073456,0.5266738533973694
208,0.65,0.46540957093238833,1.0,0.5388458371162415,0.49118858575820923
209,0.65,0.5395066380500794,1.0,0.6347922682762146,0.44248491525650024
210,0.65,0.4747545063495636,1.0,0.49653252959251404,0.4878653883934021
211,0.65,0.5831337213516236,1.0,0.7486006021499634,0.641140878200531
212,0.65,0.30649697184562685,1.0,0.6480953097343445,0.5267675518989563
213,0.65,0.4216401517391205,1.0,0.5001973509788513,0.5568909049034119
214,0.65,0.5044064164161682,1.0,0.6258925199508667,0.5121870040893555
215,0.65,0.4431475937366486,1.0,0.551292896270752,0.8720552921295166
216,0.65,0.24685277938842776,1.0,0.48940515518188477,0.5290319919586182
217,0.65,0.5419790387153626,1.0,0.6867585182189941,0.35880428552627563
218,0.65,0.4576148331165314,1.0,0.5001633763313293,0.648632824420929
219,0.65,0.39328821897506716,1.0,0.6162991523742676,0.5504765510559082
220,0.65,0.4235015451908112,1.0,0.5499252080917358,0.5134759545326233
221,0.65,0.5082435846328736,1.0,0.582938551902771,0.5150167346000671
222,0.65,0.4739231109619141,1.0,0.5693495273590088,0.8460997343063354
223,0.65,0.2513298332691193,1.0,0.5792666673660278,0.5004363656044006
224,0.65,0.48881145715713503,1.0,0.5078120231628418,0.5099046230316162
225,0.65,0.5490814089775086,1.0,0.7587649822235107,0.45365598797798157
226,0.65,0.3857156276702881,1.0,0.49622511863708496,0.4472864270210266
227,0.65,0.6233325839042664,1.0,0.7681165933609009,0.43311482667922974
228,0.65,0.38507681488990786,0.9944443106651306,0.5571920871734619,0.4829794764518738
229,0.65,0.5214864253997803,1.0,0.49435725808143616,0.45463788509368896
230,0.65,0.6184361219406128,1.0,1.0,0.5378500819206238
231,0.65,0.25931342840194704,1.0,0.7156277298927307,0.5877514481544495
232,0.65,0.34791486859321596,1.0,0.4996061325073242,0.4018058478832245
233,0.65,0.6542882561683655,1.0,0.830988883972168,0.4917911887168884
234,0.65,0.33127438426017763,0.9371896386146545,0.6005169749259949,0.43424689769744873
235,0.65,0.46790712475776675,1.0,0.49642983078956604,0.5536471009254456
236,0.65,0.5094781756401062,1.0,0.6041803359985352,0.44637224078178406
237,0.65,0.4987960696220398,1.0,0.6266465783119202,0.4907660484313965
238,0.65,0.45560755729675295,1.0,0.49054569005966187,0.540690004825592
239,0.65,0.5272339820861817,1.0,0.6369115114212036,0.4818217158317566
240,0.2,0.002906453609466564,1.0,0.5746936798095703,0.49674391746520996
241,0.2,0.4967408299446106,0.6794846057891846,0.5993021726608276,0.5208312273025513
242,0.2,0.22706313133239747,0.7164713144302368,0.9396621584892273,0.5970796346664429
243,0.2,0.12793960869312287,1.0,1.0,0.5696417093276978
244,0.2,0.25227123200893403,0.8949389457702637,0.9805554151535034,0.503460705280304
245,0.2,0.22984027564525605,1.0,1.0,0.7515885829925537
246,0.2,0.1939289540052414,0.8439826369285583,0.9550939798355103,0.4993252158164978
247,0.2,0.21602458953857423,1.0,1.0,0.7051116824150085
248,0.2,0.2095994919538498,0.8168566823005676,0.9541597366333008,0.5030898451805115
249,0.2,0.20274167954921724,1.0,1.0,0.765876829624176
250,0.2,0.189811971783638,0.8151815533638,0.9186294674873352,0.4989638030529022
251,0.2,0.21421621441841127,1.0,1.0,0.7130812406539917
252,0.2,0.20675898790359498,0.8314802646636963,0.9555195569992065,0.4974435567855835
253,0.2,0.21086628437042237,1.0,1.0,0.7453941702842712
254,0.2,0.19564021825790406,0.8209106922149658,0.9292154312133789,0.5003495812416077
255,0.2,0.21328721642494203,1.0,1.0,0.7101798057556152
256,0.2,0.20779318809509278,0.7884389162063599,0.9670686721801758,0.49994727969169617
257,0.2,0.18696112632751466,1.0,1.0,0.757990837097168
258,0.2,0.19208366870880128,0.7567399144172668,0.916874885559082,0.5016916394233704
259,0.2,0.18307977616786958,1.0,1.0,0.7149190902709961
260,0.2,0.20610397756099702,0.786566972732544,0.9276735186576843,0.4994545578956604
261,0.2,0.19634242057800294,1.0,1.0,0.7355573773384094
262,0.2,0.19872076511383058,0.7779209613800049,0.9136516451835632,0.5000141263008118
263,0.2,0.1958588182926178,1.0,0.9728649854660034,0.7232853174209595
264,0.2,0.20931727886199952,0.7755598425865173,0.9225765466690063,0.5021672248840332
265,0.2,0.1910814166069031,1.0,1.0,0.7470763921737671
266,0.2,0.19517548084259034,0.7982604503631592,0.9215717315673828,0.5013067126274109
267,0.2,0.20385133922100068,1.0,1.0,0.7046124935150146
268,0.2,0.2097774863243103,0.7805988788604736,0.9279886484146118,0.4987196922302246
269,0.2,0.19347876012325288,1.0,1.0,0.7487611174583435
270,0.2,0.1947100579738617,0.7542468905448914,0.8931432366371155,0.4985451102256775
271,0.2,0.1900753051042557,1.0,1.0,0.7243257164955139
272,0.2,0.20275126099586488,0.781999409198761,0.9248246550559998,0.5005024075508118
273,0.2,0.19438662827014924,1.0,1.0,0.737622857093811
274,0.2,0.19794407188892366,0.7790712714195251,0.9214971661567688,0.4996790289878845
275,0.2,0.19413330852985383,1.0,1.0,0.732753574848175
276,0.2,0.19975258111953736,0.7807866334915161,0.9171631336212158,0.4995894730091095
277,0.2,0.1964384138584137,0.9870446920394897,1.0,0.7265682816505432
278,0.2,0.1958983361721039,0.8205204010009766,0.9233825206756592,0.4997045695781708
279,0.2,0.21515182852745057,1.0,0.9780830144882202,0.7125536203384399
280,0.2,0.21190058887004853,0.8286831378936768,0.9145738482475281,0.4978664517402649
281,0.2,0.22253052592277528,1.0,1.0,0.7425528168678284
282,0.2,0.1964251071214676,0.8161937594413757,0.945158064365387,0.5016661286354065
283,0.2,0.20549338757991792,1.0,1.0,0.7178623080253601
284,0.2,0.20505501031875611,0.8174697160720825,0.9547385573387146,0.49836233258247375
285,0.2,0.20438575446605683,1.0,1.0,0.734595537185669
286,0.2,0.1990825802087784,0.7952067852020264,0.9287059903144836,0.5009255409240723
287,0.2,0.2001104474067688,1.0,1.0,0.7319401502609253
288,0.2,0.20003920495510102,0.8075921535491943,0.9388325214385986,0.5010248422622681
289,0.2,0.2033259689807892,1.0,1.0,0.7280490398406982
290,0.2,0.2014241933822632,0.8157920837402344,0.9410691857337952,0.49932271242141724
291,0.2,0.2072455555200577,1.0,1.0,0.7275053858757019
292,0.2,0.20161787867546083,0.8125497698783875,0.9421870708465576,0.4997793138027191
293,0.2,0.2052495300769806,1.0,1.0,0.7297639846801758
294,0.2,0.200812828540802,0.7738708257675171,0.9317944049835205,0.49702879786491394
295,0.2,0.18967258632183076,1.0,1.0,0.7487202286720276
296,0.2,0.1947214275598526,0.7897294163703918,0.8995223641395569,0.5013322234153748
297,0.2,0.2061418116092682,1.0,1.0,0.7114707827568054
298,0.2,0.207332980632782,0.8056172728538513,0.962051272392273,0.4966374635696411
299,0.2,0.19737143516540528,1.0,1.0,0.7483579516410828
300,0.75,0.7448214739561081,0.778391420841217,0.915325939655304,0.5022642612457275
301,0.75,0.19483470916748047,1.0,0.49973320960998535,0.0
302,0.75,0.4297906756401062,1.0,0.49932119250297546,0.7928788661956787
303,0.75,0.27455219626426697,1.0,0.660578191280365,0.49144142866134644
304,0.75,0.4329878091812134,1.0,0.5001405477523804,0.9476954340934753
305,0.75,0.226515531539917,1.0,0.49719294905662537,0.5192092061042786
306,0.75,0.5485351085662842,1.0,0.4993966221809387,0.6994590163230896
307,0.75,0.34055253863334656,1.0,0.5143289566040039,0.14597129821777344
308,0.75,0.593496561050415,1.0,0.49904996156692505,0.3308652639389038
309,0.75,0.6950230598449707,1.0,0.8326165080070496,0.5665051937103271
310,0.75,0.3084374666213989,1.0,0.5544084906578064,0.46283215284347534
311,0.75,0.5437844395637512,1.0,0.4980030357837677,0.2497684359550476
312,0.75,0.708053469657898,1.0,0.6769728660583496,0.13517361879348755
313,0.75,0.371183305978775,0.8149470090866089,0.5037052631378174,0.5157122611999512
314,0.75,0.3823789954185486,1.0,0.4997413158416748,0.41176843643188477
315,0.75,0.6470664739608765,1.0,0.5021604299545288,0.5549281239509583
316,0.75,0.5062382817268372,1.0,0.5535742044448853,0.5105103850364685
317,0.75,0.5069869756698608,1.0,0.49472570419311523,0.49317196011543274
318,0.75,0.5794151425361633,1.0,0.4925333261489868,0.25490525364875793
319,0.75,0.7192419171333313,1.0,0.7865805625915527,0.7090541124343872
320,0.75,0.26299798488616943,0.8656076192855835,0.8373041152954102,0.569912314414978
321,0.75,0.23611867427825928,1.0,0.5015654563903809,0.0
322,0.75,0.4271528124809265,1.0,0.499865859746933,0.7121305465698242
323,0.75,0.3293054401874542,1.0,0.6577088832855225,0.45990049839019775
324,0.75,0.44936516880989075,1.0,0.49903786182403564,0.6389888525009155
325,0.75,0.40467628836631775,1.0,0.494784414768219,0.18351012468338013
326,0.75,0.6827082633972168,1.0,0.6973759531974792,0.44696590304374695
327,0.75,0.4277341365814209,1.0,0.49557217955589294,0.5416073799133301
328,0.75,0.5246419906616211,1.0,0.49224045872688293,0.6552895307540894
329,0.75,0.385577529668808,1.0,0.5080108642578125,0.37986838817596436
330,0.75,0.657500147819519,1.0,0.5735121369361877,0.7090113162994385
331,0.75,0.32459843158721924,1.0,0.6440624594688416,0.6360447406768799
332,0.75,0.3494562804698944,1.0,0.49538227915763855,0.4934256374835968
333,0.75,0.5784401893615723,1.0,0.500740647315979,0.2777520716190338
334,0.75,0.7024937272071838,1.0,0.6778675317764282,0.5586957931518555
335,0.75,0.38537225127220154,0.8905947804450989,0.5251320004463196,0.4236966371536255
336,0.75,0.5145164132118225,1.0,0.5025025010108948,0.4018436670303345
337,0.75,0.650492250919342,1.0,0.5035884976387024,0.6243008971214294
338,0.75,0.42109835147857666,0.9828469157218933,0.5666405558586121,0.30285975337028503
339,0.75,0.5819449424743652,1.0,0.49712416529655457,0.6148009300231934
340,0.75,0.4330528676509857,1.0,0.6041259169578552,0.40264397859573364
341,0.75,0.5190192461013794,1.0,0.4998473823070526,0.5343706011772156
342,0.75,0.5306148529052734,1.0,0.5088476538658142,0.40393081307411194
343,0.75,0.6411737203598022,1.0,0.6310998797416687,0.3655046224594116
344,0.75,0.5029396414756775,1.0,0.49205559492111206,0.5524307489395142
345,0.75,0.512169361114502,1.0,0.5299467444419861,0.38395050168037415
346,0.75,0.6238512396812439,1.0,0.5378120541572571,0.46810486912727356
347,0.75,0.5604838728904724,1.0,0.5141012072563171,0.5644956231117249
348,0.75,0.4882515072822571,1.0,0.48858383297920227,0.3432287573814392
349,0.75,0.7041441202163696,1.0,0.7893800735473633,0.5073025822639465
350,0.75,0.3478146195411682,1.0,0.4852635860443115,0.5144273042678833
351,0.75,0.5620232224464417,1.0,0.4971257150173187,0.0
352,0.75,0.4335448741912842,1.0,0.4963541030883789,0.5610662698745728
353,0.75,0.5001582503318787,1.0,0.8236791491508484,0.4562431573867798
354,0.75,0.3454814553260803,1.0,0.4994017481803894,0.6896456480026245
355,0.75,0.35008156299591064,1.0,0.49693378806114197,0.17838460206985474
356,0.75,0.673140287399292,1.0,0.6703721880912781,0.2704063355922699
357,0.75,0.462881863117218,0.9908562898635864,0.49303337931632996,0.5148072242736816
358,0.75,0.5489495396614075,1.0,0.5035008192062378,0.6926698684692383
359,0.75,0.3471543788909912,1.0,0.5128581523895264,0.0
