,0,1,2,3
0,0.15,-5.960464483090178e-09,0.8960794806480408,0.4549981653690338
1,0.155,0.1694234597682953,0.7360172867774963,0.35288161039352417
2,0.16,0.18070367336273194,0.8123287558555603,0.3841545581817627
3,0.16499999999999998,0.1896620625257492,0.7992076277732849,0.3858277499675751
4,0.16999999999999998,0.18204258203506468,0.7995025515556335,0.37945419549942017
5,0.175,0.18766166567802428,0.8027469515800476,0.37850281596183777
6,0.18,0.1900182592868805,0.8031861186027527,0.3701324462890625
7,0.185,0.19820219039916992,0.8084579110145569,0.36817312240600586
8,0.19,0.2027570778131485,0.8111082315444946,0.3635629415512085
9,0.195,0.2085609954595566,0.8032465577125549,0.3604757487773895
10,0.2,0.20757838785648347,0.8134490847587585,0.35521575808525085
11,0.205,0.2178832310438156,0.8168195486068726,0.35233280062675476
12,0.21,0.22266106963157653,0.8152016401290894,0.3483333885669708
13,0.215,0.22614524900913238,0.8180674314498901,0.3465772271156311
14,0.22,0.2297407102584839,0.8166888356208801,0.3399062156677246
15,0.22499999999999998,0.23728125393390653,0.8219743967056274,0.3402465879917145
16,0.22999999999999998,0.24051926612854002,0.8249861001968384,0.3391011953353882
17,0.235,0.24441263139247893,0.822413980960846,0.3373464047908783
18,0.24,0.24526751577854156,0.8220551013946533,0.3315236568450928
19,0.245,0.25405197858810424,0.8305633664131165,0.32887789607048035
20,0.25,0.2644498646259308,0.8247122764587402,0.3271633982658386
21,0.255,0.26306456804275513,0.8269535303115845,0.3255680501461029
22,0.26,0.2675928270816803,0.8274216055870056,0.321501761674881
23,0.265,0.27530108332633974,0.8289741277694702,0.3200364112854004
24,0.27,0.27936925411224367,0.825973629951477,0.31765371561050415
25,0.275,0.2818803727626801,0.8261287808418274,0.3107343316078186
26,0.28,0.29805692911148074,0.8362312316894531,0.3107905685901642
27,0.28500000000000003,0.3073878026008606,0.8272878527641296,0.31347572803497314
28,0.29000000000000004,0.29255516171455387,0.8269104361534119,0.3051780164241791
29,0.295,0.3126182389259338,0.8368893265724182,0.30566731095314026
30,0.3,0.321352082490921,0.8240869641304016,0.3009270131587982
31,0.305,0.32119866490364074,0.8328930139541626,0.302082896232605
32,0.31,0.3269772505760193,0.8310120701789856,0.30050012469291687
33,0.315,0.3293437385559082,0.8362765312194824,0.29650184512138367
34,0.32,0.3454379212856293,0.8319721221923828,0.2985824644565582
35,0.325,0.3354822814464569,0.8275649547576904,0.29486480355262756
36,0.32999999999999996,0.3410516548156738,0.8285296559333801,0.29217293858528137
37,0.33499999999999996,0.349773815870285,0.829404354095459,0.2928028702735901
38,0.33999999999999997,0.3488824927806854,0.8388789296150208,0.2904035747051239
39,0.345,0.36710667729377744,0.8385114073753357,0.2866281270980835
40,0.35,0.37899807691574094,0.8331019878387451,0.28866705298423767
41,0.355,0.36588511943817137,0.8289638161659241,0.2834317684173584
42,0.36,0.37774460077285765,0.8352769017219543,0.28534725308418274
43,0.365,0.3792366886138916,0.8343368768692017,0.28391021490097046
44,0.37,0.3828723084926605,0.8326969742774963,0.2851264774799347
45,0.375,0.37674450874328613,0.82906174659729,0.27802571654319763
46,0.38,0.3964068937301636,0.8301796317100525,0.27807968854904175
47,0.385,0.3977216875553131,0.8360699415206909,0.28030961751937866
48,0.39,0.39751066207885744,0.8342667818069458,0.27659720182418823
49,0.395,0.4087835741043091,0.8281788229942322,0.27542930841445923
50,0.4,0.4048264265060425,0.8309124708175659,0.27527254819869995
51,0.405,0.4091293203830719,0.8303424715995789,0.27381324768066406
52,0.41000000000000003,0.41376501679420474,0.8248428106307983,0.2696358859539032
53,0.41500000000000004,0.4217332684993744,0.8320119380950928,0.26861873269081116
54,0.42000000000000004,0.43544791460037235,0.8336231708526611,0.27492132782936096
55,0.42500000000000004,0.4141220927238465,0.8279386162757874,0.2649492919445038
56,0.43000000000000005,0.4435571658611298,0.8372266292572021,0.270582377910614
57,0.43500000000000005,0.4352413988113404,0.8310747742652893,0.2621835172176361
58,0.43999999999999995,0.4583297395706176,0.8318220376968384,0.2674589157104492
59,0.44499999999999995,0.43955016851425166,0.8257068395614624,0.2623044550418854
60,0.44999999999999996,0.45022280216217037,0.8329289555549622,0.2613688111305237
61,0.49794255386042025,0.5069510508601609,0.840207040309906,0.26733022928237915
62,0.5341470984807897,0.4827864019266057,0.8258683681488037,0.24180985987186432
63,0.5497494986604055,0.5371212413857778,0.8292107582092285,0.23110221326351166
64,0.5409297426825681,0.5571807106619993,0.8289206027984619,0.23553258180618286
65,0.5098472144103956,0.5180694963432264,0.8378990292549133,0.24082064628601074
66,0.4641120008059867,0.496586339814318,0.840073823928833,0.24938997626304626
67,0.41492167723103796,0.46443933856412206,0.8408746719360352,0.26203739643096924
68,0.3743197504692071,0.42683048884200986,0.8316748142242432,0.2769123315811157
69,0.35224698823349027,0.37701346319572476,0.8230614066123962,0.2872979938983917
70,0.3541075725336861,0.3552412826796364,0.82794189453125,0.2884500324726105
71,0.3794459674429608,0.38087114430186275,0.8234798312187195,0.2827942371368408
72,0.42205845018010735,0.4106232096729815,0.8357467651367188,0.2715831696987152
73,0.47151199880878153,0.4738967508439225,0.8368011116981506,0.26068195700645447
74,0.5156986598718789,0.5111376528490212,0.8253546357154846,0.25299230217933655
75,0.5437999976774739,0.5074055505892323,0.8421496152877808,0.2393561452627182
76,0.5489358246623381,0.5589435637294158,0.828580379486084,0.23072905838489532
77,0.529848711262349,0.547399775753621,0.8301209807395935,0.2393641471862793
78,0.4912118485241756,0.49801106956299396,0.8316832184791565,0.24041377007961273
79,0.442484887953819,0.48625189315897344,0.832953691482544,0.25122958421707153
80,0.39559788891106296,0.44977842160492587,0.8457710146903992,0.2672768533229828
81,0.3620304240028329,0.42087794077796414,0.843115508556366,0.2808587849140167
82,0.3500009793449296,0.38799709264525306,0.8312705755233765,0.2888423204421997
83,0.3624547825311571,0.37066362361659105,0.8285204768180847,0.28622275590896606
84,0.39634270819995643,0.39694233092639686,0.8332547545433044,0.2788986563682556
85,0.44336781026487987,0.4408960652506892,0.8438919186592102,0.2702147960662842
86,0.49201670368266404,0.4894526310737163,0.8281875252723694,0.2545761168003082
87,0.5303784426551621,0.5158249851566117,0.8333203196525574,0.24632421135902405
88,0.549060735569487,0.5340669487576584,0.8281316161155701,0.23832425475120544
89,0.5434895055524682,0.5321010248891687,0.8259367942810059,0.23451747000217438
90,0.5150287840157116,0.5202077719956005,0.829340398311615,0.23773111402988434
91,0.4706467481937796,0.49721224034694733,0.8279067277908325,0.24589228630065918
92,0.42120966833349344,0.45984033268209573,0.8285711407661438,0.2575591206550598
93,0.3788214657630876,0.42455560305976425,0.8280925154685974,0.2769266963005066
94,0.35386025081204425,0.36919485698269855,0.8306715488433838,0.2853947579860687
95,0.3524373994531842,0.36688616139318664,0.826701819896698,0.2898070812225342
96,0.37490127532283235,0.3723781213025229,0.8268774747848511,0.2831094264984131
97,0.4157519381530387,0.41206154637409276,0.8341233730316162,0.276754766702652
98,0.4649877209662952,0.45223974776263615,0.8405645489692688,0.26102063059806824
99,0.5105539869719601,0.5163988184386349,0.8215460181236267,0.24978281557559967
100,0.5412945250727628,0.5165269176222775,0.827082097530365,0.24419060349464417
101,0.5496829794278799,0.5228040264478384,0.8321114182472229,0.23512718081474304
102,0.5336655638536055,0.5391826889833052,0.8158231377601624,0.23612138628959656
103,0.4971639003094196,0.491813668185091,0.8360950946807861,0.23752456903457642
104,0.44911486907095954,0.5039308170804505,0.8381028771400452,0.24948714673519135
105,0.401282548753949,0.46262997373792725,0.8425333499908447,0.26661914587020874
106,0.36537795958248287,0.41655644473758846,0.8353186249732971,0.27577677369117737
107,0.35019179720206034,0.39307182568831217,0.8388417959213257,0.28995928168296814
108,0.3594421637993376,0.3727097404938261,0.8355420827865601,0.2922356426715851
109,0.39086424701348754,0.38400169603959533,0.8375083804130554,0.27865344285964966
110,0.4367648249902227,0.4464718288220861,0.8298268914222717,0.27014875411987305
111,0.48590583540221677,0.47083843685409055,0.8318101763725281,0.25678715109825134
112,0.5262558450479602,0.5147703578252887,0.8300347328186035,0.24755018949508667
113,0.5479357643103917,0.527837614533933,0.8252490758895874,0.2394811064004898
114,0.5456375928404502,0.5269774647238425,0.8305950164794922,0.23456239700317383
115,0.5199240031655097,0.529422062915113,0.8267883062362671,0.23734958469867706
116,0.47709057883078687,0.49654172018820875,0.8457091450691223,0.24568496644496918
117,0.4276244359813203,0.48593330558161635,0.8454069495201111,0.2567150294780731
118,0.3836366115787032,0.4496756969668868,0.8321673274040222,0.26857098937034607
119,0.35589685916570457,0.4031019198861483,0.8289134502410889,0.2848357558250427
120,0.55,0.5620822787284852,0.8304480910301208,0.28450149297714233
121,0.55,0.3710208714008332,0.8155264854431152,0.2116217464208603
122,0.55,0.6187778592109681,0.8240507245063782,0.2275032252073288
123,0.55,0.5720026969909668,0.8312681317329407,0.2365918755531311
124,0.55,0.548565673828125,0.8327663540840149,0.2322491854429245
125,0.55,0.566809105873108,0.8390197157859802,0.23633332550525665
126,0.55,0.5605640888214112,0.8362855911254883,0.23688539862632751
127,0.55,0.554622220993042,0.8443690538406372,0.23501403629779816
128,0.55,0.5730762362480164,0.8328931927680969,0.23780475556850433
129,0.55,0.5463806867599488,0.835446834564209,0.2378523200750351
130,0.55,0.5498408555984498,0.8265278935432434,0.23695653676986694
131,0.55,0.5404622435569764,0.8324152231216431,0.23886102437973022
132,0.55,0.5417815327644349,0.8250839114189148,0.23574833571910858
133,0.55,0.5428877949714661,0.8287351727485657,0.23737147450447083
134,0.55,0.5420664429664612,0.8383206725120544,0.234684020280838
135,0.55,0.5656868100166321,0.8272283673286438,0.23513273894786835
136,0.55,0.5482253909111023,0.8398846387863159,0.23637397587299347
137,0.55,0.5616450190544129,0.8418538570404053,0.23658739030361176
138,0.55,0.5636577486991883,0.8328275680541992,0.2307460606098175
139,0.55,0.5724723815917969,0.8296747207641602,0.2393508404493332
140,0.55,0.5360616326332093,0.8282792568206787,0.23982831835746765
141,0.55,0.5323030829429627,0.8298261165618896,0.23617064952850342
142,0.55,0.5480746507644654,0.8240541219711304,0.23274476826190948
143,0.55,0.5525634169578553,0.8414334654808044,0.23606523871421814
144,0.55,0.5649959921836853,0.8476782441139221,0.2334122657775879
145,0.55,0.5837309837341309,0.8365903496742249,0.24011871218681335
146,0.55,0.543061900138855,0.832538902759552,0.23383943736553192
147,0.55,0.5605859637260437,0.8334671258926392,0.24154667556285858
148,0.55,0.533316719532013,0.8325960636138916,0.23729859292507172
149,0.55,0.5478350400924683,0.8263105154037476,0.23712705075740814
150,0.55,0.5395200729370118,0.8358772993087769,0.2332252562046051
151,0.55,0.5676187157630921,0.8268086314201355,0.23631450533866882
152,0.55,0.5432437539100647,0.8296507596969604,0.2353566288948059
153,0.55,0.5508445978164673,0.8318817019462585,0.24185281991958618
154,0.55,0.5299231886863709,0.8358871340751648,0.23468327522277832
155,0.55,0.5622239589691163,0.8335356712341309,0.2413138598203659
156,0.55,0.5342779040336609,0.8245643973350525,0.2359822392463684
157,0.55,0.541280198097229,0.835849940776825,0.2347608208656311
158,0.55,0.5618833184242249,0.8347248435020447,0.23652498424053192
159,0.55,0.5537365555763245,0.8276189565658569,0.23855195939540863
160,0.55,0.5360975146293641,0.8336948752403259,0.23374615609645844
161,0.55,0.5625782489776612,0.8346667885780334,0.23478326201438904
162,0.55,0.5601150870323182,0.8333811163902283,0.23774494230747223
163,0.55,0.5472973465919495,0.8302952647209167,0.23978491127490997
164,0.55,0.535335111618042,0.8436495661735535,0.2361731082201004
165,0.55,0.5677519321441651,0.834079384803772,0.23703984916210175
166,0.55,0.5509073615074158,0.827340841293335,0.236520916223526
167,0.55,0.5432358860969544,0.8285020589828491,0.23599250614643097
168,0.55,0.5468498349189759,0.8375198245048523,0.2374250292778015
169,0.55,0.5543781399726868,0.8294183015823364,0.24242110550403595
170,0.55,0.5243069410324097,0.8298335671424866,0.23327086865901947
171,0.55,0.5588423490524292,0.8283740878105164,0.23500476777553558
172,0.55,0.5503316402435303,0.835711658000946,0.23775824904441833
173,0.55,0.550566840171814,0.837333619594574,0.23591917753219604
174,0.55,0.5596991062164307,0.835004448890686,0.23795057833194733
175,0.55,0.5488462924957276,0.8364192843437195,0.23395699262619019
176,0.55,0.5656760215759278,0.8390347957611084,0.2362721711397171
177,0.55,0.5608122825622559,0.8304750323295593,0.23531094193458557
178,0.55,0.5521880269050599,0.8322237730026245,0.23779429495334625
179,0.55,0.5454661130905152,0.8405594825744629,0.2345321923494339
180,0.65,0.66943838596344,0.8432465195655823,0.23405253887176514
181,0.65,0.5750444769859314,0.8228026628494263,0.21099814772605896
182,0.65,0.6314534187316895,0.8230718970298767,0.20695744454860687
183,0.65,0.646694564819336,0.835922360420227,0.21322549879550934
184,0.65,0.6418073415756226,0.8194919228553772,0.20844939351081848
185,0.65,0.636193597316742,0.8263347744941711,0.21258264780044556
186,0.65,0.6306056618690491,0.8229975700378418,0.20811322331428528
187,0.65,0.6423835396766663,0.8387187123298645,0.21541282534599304
188,0.65,0.6377429604530335,0.8431087732315063,0.21056023240089417
189,0.65,0.6614496350288391,0.8280717134475708,0.21215985715389252
190,0.65,0.634647810459137,0.8322829008102417,0.20499445497989655
191,0.65,0.6666686177253723,0.8422741889953613,0.21075916290283203
192,0.65,0.6595736384391785,0.8279798626899719,0.2122243046760559
193,0.65,0.6342777848243714,0.8134774565696716,0.21032875776290894
194,0.65,0.6206562757492066,0.8288194537162781,0.207059845328331
195,0.65,0.6543410062789917,0.8242634534835815,0.210211843252182
196,0.65,0.6364506125450134,0.8271846175193787,0.20520605146884918
197,0.65,0.6588082551956177,0.8263555765151978,0.2113715559244156
198,0.65,0.635127866268158,0.8154273629188538,0.20868737995624542
199,0.65,0.6295222878456116,0.8218575716018677,0.21048833429813385
200,0.65,0.6319986820220947,0.8251655101776123,0.21251733601093292
201,0.65,0.6291827201843262,0.8244723081588745,0.2147180587053299
202,0.65,0.6200316190719605,0.8211658596992493,0.2121027112007141
203,0.65,0.6250248193740845,0.8484587669372559,0.21805503964424133
204,0.65,0.6416583895683289,0.8365358710289001,0.21527835726737976
205,0.65,0.6351332306861878,0.8243595361709595,0.21141092479228973
206,0.65,0.6321392893791199,0.8317793607711792,0.207746684551239
207,0.65,0.6559707164764405,0.8263173699378967,0.20622313022613525
208,0.65,0.6538958191871643,0.8303636908531189,0.21480268239974976
209,0.65,0.628107750415802,0.8359307646751404,0.20657169818878174
210,0.65,0.6659918665885926,0.8520108461380005,0.20658563077449799
211,0.65,0.6881817221641541,0.8334590792655945,0.2098766565322876
